"Date","Load","Load.1","Load.7","Net_demand","Solar_power","Wind_power","Temp","Temp_s95","Temp_s99","Temp_s95_min","Temp_s95_max","Temp_s99_min","Temp_s99_max","Wind","Wind_weighted","Nebulosity","Nebulosity_weighted","toy","WeekDays","BH_before","BH","BH_after","Year","Month","DLS","Summer_break","Christmas_break","Holiday","Holiday_zone_a","Holiday_zone_b","Holiday_zone_c","BH_Holiday","Solar_power.1","Solar_power.7","Wind_power.1","Wind_power.7","Net_demand.1","Net_demand.7","Covid","Price","Price_Diff","Inflation","Time","WeekDays2","WeekDays3","Season","Temp_trunc1","Temp_trunc2"
2018-02-24,72350.2708333333,77731.4583333333,62918.5833333333,65312.4375,1132.0625,5905.77083333333,275.069538861423,274.729563723691,275.577276922208,273.507717868862,275.992248805286,275.339639528403,275.876457580414,4.44231018650052,4.88988375727513,71.4503072842827,87.341419123288,0.15,"5",0,0,0,2018,"février",0,0,0,1,1,1,1,11,986.229166666667,519.604166666667,5652.79166666667,2017.08333333333,71092.4375,60381.8958333333,0,16.9157,0.0309,110.27,17586,"samedi","samedi","hiver",0,0
2018-02-25,70274.5416666667,72350.2708333333,62391.9583333333,61416.3541666667,1404.33333333333,7453.85416666667,274.329406714752,274.862437594459,275.36469668281,274.204247075017,275.608250815184,275.15431463198,275.642153167563,5.51012627348851,5.6990207202853,66.0638900355025,80.529718612709,0.153,"6",0,0,0,2018,"février",0,0,0,1,1,1,1,11,1132.0625,704.125,5905.77083333333,1929.625,65312.4375,59758.2083333333,0,16.9157,0.0309,110.27,17587,"dimanche","dimanche","hiver",0,0
2018-02-26,81881.5625,70274.5416666667,70529.0416666667,72226.1041666667,1580.25,8075.20833333333,271.198452416372,272.396305920404,274.323233971948,271.307279797929,274.19552198184,273.639269029276,275.118523038486,6.48544154954865,6.14492005274915,67.5726252425925,75.7560418721215,0.156,"0",0,0,0,2018,"février",0,0,0,1,0,1,1,1,1404.33333333333,653.041666666667,7453.85416666667,1097.25,61416.3541666667,68778.75,0,16.9157,0.0309,110.27,17588,"lundi","lundi","hiver",0,0
2018-02-27,87012.25,81881.5625,70390.1458333333,81201.4583333333,1468.33333333333,4342.45833333333,269.127131622442,269.864543283328,272.632813995383,269.098472132962,271.171749367644,271.939544242396,273.588843050906,4.8453659210766,4.65747801293965,76.4141841884281,81.3554443334093,0.158,"1",0,0,0,2018,"février",0,0,0,1,0,1,1,1,1580.25,582.770833333333,8075.20833333333,2760.39583333333,72226.1041666667,67046.9791666667,0,16.9157,0.0309,110.27,17589,"mardi","WorkDay","hiver",0,0
2018-02-28,89600.0833333333,87012.25,73132.0833333333,81649.2708333333,615.458333333333,7335.35416666667,269.859289690991,269.197878563186,271.244509924355,267.782548994412,271.115278451197,270.992772985541,271.889512175423,6.11088692531998,6.03698622299201,83.8688398167045,92.695526227708,0.161,"2",0,0,0,2018,"février",0,0,0,1,0,1,1,1,1468.33333333333,1266.83333333333,4342.45833333333,5012.70833333333,81201.4583333333,66852.5416666667,0,16.9157,0.0309,110.27,17590,"mercredi","WorkDay","hiver",0,0
2018-03-01,84582.2708333333,89600.0833333333,76916.2083333333,75357.3541666667,518.145833333333,8706.77083333333,275.24073367913,273.266305614762,271.862742934711,271.163164508975,276.103307245391,271.275973084026,272.905736005333,6.8023667697761,6.78903967439577,96.9598283350821,97.0782314297554,0.164,"3",0,0,0,2018,"mars",0,0,0,1,0,1,1,1,615.458333333333,1142.125,7335.35416666667,5898.3125,81649.2708333333,69875.7708333333,0,16.9157,0.0309,109.5,17591,"jeudi","WorkDay","printemps",0,0
2018-03-02,76882.625,84582.2708333333,77731.4583333333,69801.5625,1042.45833333333,6038.60416666667,277.91757274198,277.203807435362,273.909749203232,276.156822898535,278.390601211942,272.948414848362,274.848923175635,5.01273688915833,5.32953053374068,88.9460066708929,89.2035999298979,0.167,"4",0,0,0,2018,"mars",0,0,0,1,0,1,1,1,518.145833333333,986.229166666667,8706.77083333333,5652.79166666667,75357.3541666667,71092.4375,0,16.9157,0.0309,109.5,17592,"vendredi","vendredi","printemps",0,0
2018-03-03,66938.2708333333,76882.625,72350.2708333333,62068.4791666667,1156.58333333333,3713.20833333333,279.569900443703,278.746327983004,275.694056355457,277.252726787647,280.493318090594,274.867142982611,276.72812030933,3.46138787449524,3.52933460594588,85.4178934948459,86.9453225677319,0.169,"5",0,0,0,2018,"mars",0,0,0,1,0,1,1,11,1042.45833333333,1132.0625,6038.60416666667,5905.77083333333,69801.5625,65312.4375,0,16.9157,0.0309,109.5,17593,"samedi","samedi","printemps",0,0
2018-03-04,62062.75,66938.2708333333,70274.5416666667,57132.7916666667,706.8125,4223.14583333333,279.927453604927,279.831054503194,277.310601873786,278.814545825882,280.802251936393,276.744261651404,277.996896906247,3.43056520977915,3.47486837230366,85.8131050917453,88.811991893645,0.172,"6",0,0,0,2018,"mars",0,0,0,1,0,1,1,11,1156.58333333333,1404.33333333333,3713.20833333333,7453.85416666667,62068.4791666667,61416.3541666667,0,16.9157,0.0309,109.5,17594,"dimanche","dimanche","printemps",0,0
2018-03-05,67215.7916666667,62062.75,81881.5625,63104.9166666667,851.770833333333,3259.10416666667,280.743264434393,280.365730121889,278.442059292148,279.011880082436,281.753036612218,277.991396781989,279.11263273279,3.3322050385739,3.32086990327845,91.1152997719982,93.3912159564824,0.175,"0",0,0,0,2018,"mars",0,0,0,1,0,1,0,1,706.8125,1580.25,4223.14583333333,8075.20833333333,57132.7916666667,72226.1041666667,0,16.9157,0.0309,109.5,17595,"lundi","lundi","printemps",0,0
2018-03-06,66901.5208333333,67215.7916666667,87012.25,63683.7291666667,998.8125,2218.97916666667,280.463876553699,280.694890374498,279.345546872408,279.810046349796,281.518990410466,279.05731148924,279.695529443749,3.23267965124368,2.98569377845988,87.8369343427315,88.0940393512351,0.178,"1",0,0,0,2018,"mars",0,0,0,1,0,1,0,1,851.770833333333,1468.33333333333,3259.10416666667,4342.45833333333,63104.9166666667,81201.4583333333,0,16.9157,0.0309,109.5,17596,"mardi","WorkDay","printemps",0,0
2018-03-07,67873.1666666667,66901.5208333333,89600.0833333333,61520.25,1136.85416666667,5216.0625,279.824320881549,280.101584204257,279.650109562163,279.300253406534,280.87013677122,279.449800439307,279.858569110905,4.55346037886643,4.47810577163727,80.5448143901586,79.0376721256504,0.18,"2",0,0,0,2018,"mars",0,0,0,1,0,1,0,1,998.8125,615.458333333333,2218.97916666667,7335.35416666667,63683.7291666667,81649.2708333333,0,16.9157,0.0309,109.5,17597,"mercredi","WorkDay","printemps",0,0
2018-03-08,67788.1875,67873.1666666667,84582.2708333333,60626.9166666667,1426.58333333333,5734.6875,280.751243687059,280.146108798093,279.764294193305,278.447549099107,281.822341903156,279.374022222126,280.217840245242,4.35159266430575,4.4900013197314,84.0407519981568,82.6366647173239,0.183,"3",0,0,0,2018,"mars",0,0,0,1,0,1,0,1,1136.85416666667,518.145833333333,5216.0625,8706.77083333333,61520.25,75357.3541666667,0,16.9157,0.0309,109.5,17598,"jeudi","WorkDay","printemps",0,0
2018-03-09,64220.4791666667,67788.1875,76882.625,59656.7083333333,777.458333333333,3786.3125,283.484151131304,282.31346016922,280.677308688361,280.71465617548,284.386641702054,280.188787426216,281.578733550911,4.19866941485798,4.00124799318318,91.4480275560448,88.3597402824784,0.186,"4",0,0,0,2018,"mars",0,0,0,1,0,1,0,1,1426.58333333333,1042.45833333333,5734.6875,6038.60416666667,60626.9166666667,69801.5625,0,16.9157,0.0309,109.5,17599,"vendredi","vendredi","printemps",0,0
2018-03-10,55351.2083333333,64220.4791666667,66938.2708333333,49616.1875,690.5,5044.52083333333,285.648811080802,285.140083673689,282.384635235915,284.330424117254,286.171997165453,281.610615583293,283.161364263584,4.80688594687621,4.47841056399184,93.0508286235512,94.6972893055832,0.189,"5",0,0,0,2018,"mars",0,0,0,1,0,1,0,11,777.458333333333,1156.58333333333,3786.3125,3713.20833333333,59656.7083333333,62068.4791666667,0,16.9157,0.0309,109.5,17600,"samedi","samedi","printemps",0.648811080801977,0
2018-03-11,50928.3541666667,55351.2083333333,62062.75,45551,1022.8125,4354.54166666667,285.537387537911,285.605432771634,283.630504477081,284.761037106714,286.541974326091,283.171516674739,284.11008766181,4.77135012765849,4.39798154082367,89.9451945642648,92.3389983245409,0.191,"6",0,0,0,2018,"mars",0,0,0,1,0,1,0,11,690.5,706.8125,5044.52083333333,4223.14583333333,49616.1875,57132.7916666667,0,16.9157,0.0309,109.5,17601,"dimanche","dimanche","printemps",0.537387537911002,0
2018-03-12,60062.5208333333,50928.3541666667,67215.7916666667,50153.0833333333,897.020833333333,9012.41666666667,283.213120931334,284.14305510985,283.927002534423,283.150636636476,285.385551212496,283.739789212793,284.077175366028,6.63313181184643,6.83559037332473,89.7827627948301,87.8757954450374,0.194,"0",0,0,0,2018,"mars",0,0,0,0,0,0,0,0,1022.8125,851.770833333333,4354.54166666667,3259.10416666667,45551,63104.9166666667,0,16.9157,0.0309,109.5,17602,"lundi","lundi","printemps",0,0
2018-03-13,62450.0208333333,60062.5208333333,66901.5208333333,56833.2708333333,1162.79166666667,4453.95833333333,281.71904261102,282.306327024937,283.307990524785,281.652494533128,283.062354796453,282.969390224301,283.716241319025,4.31503500850826,4.30838629591475,82.6086624519694,77.7214549711924,0.197,"1",0,0,0,2018,"mars",0,0,0,0,0,0,0,0,897.020833333333,998.8125,9012.41666666667,2218.97916666667,50153.0833333333,63683.7291666667,0,16.9157,0.0309,109.5,17603,"mardi","WorkDay","printemps",0,0
2018-03-14,62423.3958333333,62450.0208333333,67873.1666666667,55826.1875,1424.25,5172.95833333333,282.330036947852,281.625978366679,282.564636538487,279.441190687202,283.657536515779,282.156249635727,282.924979612349,4.36617201999637,4.55981692358607,75.4441580598561,78.205044867888,0.199,"2",0,0,0,2018,"mars",0,0,0,0,0,0,0,0,1162.79166666667,1136.85416666667,4453.95833333333,5216.0625,56833.2708333333,61520.25,0,16.9157,0.0309,109.5,17604,"mercredi","WorkDay","printemps",0,0
2018-03-15,62012.1458333333,62423.3958333333,67788.1875,56456.5,905.604166666667,4650.04166666667,282.599495544411,282.952921168111,282.799556633463,282.515475119843,283.394208455701,282.700561071357,282.898250617659,4.27709518301999,4.0850978116994,92.7294466659107,92.2101362776225,0.202,"3",0,0,0,2018,"mars",0,0,0,0,0,0,0,0,1424.25,1426.58333333333,5172.95833333333,5734.6875,55826.1875,60626.9166666667,0,16.9157,0.0309,109.5,17605,"jeudi","WorkDay","printemps",0,0
2018-03-16,61202.2083333333,62012.1458333333,64220.4791666667,58399.4791666667,1142.75,1659.97916666667,281.764854152963,282.062009837295,282.509858952624,281.09123816026,282.954833004158,282.329894689793,282.738151452572,2.75334579988367,2.78435849197697,86.1121924185732,86.4373047818267,0.205,"4",0,0,0,2018,"mars",0,0,0,0,0,0,0,0,905.604166666667,777.458333333333,4650.04166666667,3786.3125,56456.5,59656.7083333333,0,16.9157,0.0309,109.5,17606,"vendredi","vendredi","printemps",0,0
2018-03-17,59760.9166666667,61202.2083333333,55351.2083333333,55994.7708333333,947.625,2818.52083333333,278.326382695481,279.76142264882,281.60053217555,278.176707135551,281.648770734267,280.809964789432,282.360817505466,3.73557800132266,4.35181304758338,91.3003443197857,87.370080563571,0.208,"5",0,0,0,2018,"mars",0,0,0,0,0,0,0,10,1142.75,690.5,1659.97916666667,5044.52083333333,58399.4791666667,49616.1875,0,16.9157,0.0309,109.5,17607,"samedi","samedi","printemps",0,0
2018-03-18,61730.3333333333,59760.9166666667,50928.3541666667,57462.9375,852.270833333333,3415.125,276.24299795285,276.973641324881,279.841547242189,276.330871248314,278.077707614446,279.065213618844,280.763832308672,4.29918893307962,4.58580710452199,93.5904929906102,90.3582917588126,0.21,"6",0,0,0,2018,"mars",0,0,0,0,0,0,0,10,947.625,1022.8125,2818.52083333333,4354.54166666667,55994.7708333333,45551,0,16.9157,0.0309,109.5,17608,"dimanche","dimanche","printemps",0,0
2018-03-19,72389.4791666667,61730.3333333333,60062.5208333333,68739.2083333333,972.020833333333,2678.25,275.620732216609,275.761416182599,278.259903248293,274.984728985995,276.331836249506,277.785615542876,279.0206374156,4.30226165679954,4.12816989764278,89.9584069094421,86.441154573714,0.213,"0",0,0,0,2018,"mars",0,0,0,0,0,0,0,0,852.270833333333,897.020833333333,3415.125,9012.41666666667,57462.9375,50153.0833333333,0,16.9157,0.0309,109.5,17609,"lundi","lundi","printemps",0,0
2018-03-20,74346.7708333333,72389.4791666667,62450.0208333333,66595.625,1166.4375,6584.70833333333,276.569589343416,276.147029977627,277.397641522454,274.949619524865,277.449167106793,277.196573527888,277.756181874518,6.24062316904939,5.65224274846187,79.3399572820368,84.0383791243739,0.216,"1",0,0,0,2018,"mars",0,0,0,0,0,0,0,0,972.020833333333,1162.79166666667,2678.25,4453.95833333333,68739.2083333333,56833.2708333333,0,16.9157,0.0309,109.5,17610,"mardi","WorkDay","printemps",0,0
2018-03-21,73350.625,74346.7708333333,62423.3958333333,68041.7291666667,1737.5,3571.39583333333,277.034428000644,276.911733796171,277.203866008253,275.598073683563,278.205887519327,276.941701638604,277.425343837883,4.79614624670682,4.14143590026238,74.5938286628588,77.7715766361337,0.219,"2",0,0,0,2018,"mars",0,0,0,0,0,0,0,0,1166.4375,1424.25,6584.70833333333,5172.95833333333,66595.625,55826.1875,0,16.9157,0.0309,109.5,17611,"mercredi","WorkDay","printemps",0,0
2018-03-22,72089.1875,73350.625,62012.1458333333,66915,1521.5625,3652.625,277.678825149253,277.1861067504,277.16527727794,275.524593670514,278.705711924065,276.820348836151,277.550976844532,4.1831444313514,3.99504815805492,82.4859233407463,77.893357666448,0.221,"3",0,0,0,2018,"mars",0,0,0,0,0,0,0,0,1737.5,905.604166666667,3571.39583333333,4650.04166666667,68041.7291666667,56456.5,0,16.9157,0.0309,109.5,17612,"jeudi","WorkDay","printemps",0,0
2018-03-23,69088.2291666667,72089.1875,61202.2083333333,64745.8958333333,1082.5,3259.83333333333,279.636402523562,279.121514632039,277.893625247742,278.087195105278,280.286270220806,277.553865422855,278.395959766141,3.89412573061355,3.82210897916476,88.4019657428334,82.1809884477917,0.224,"4",0,0,0,2018,"mars",0,0,0,0,0,0,0,0,1521.5625,1142.75,3652.625,1659.97916666667,66915,58399.4791666667,0,16.9157,0.0309,109.5,17613,"vendredi","vendredi","printemps",0,0
2018-03-24,60309.75,69088.2291666667,59760.9166666667,57584.5625,1005.52083333333,1719.66666666667,280.969383564209,280.352165780042,278.786159500929,278.853268172038,281.973807675198,278.336052775349,279.454492645307,3.24872931298596,3.07482783794552,87.4886937754659,88.8770509584418,0.227,"5",0,0,0,2018,"mars",0,0,0,0,0,0,0,10,1082.5,947.625,3259.83333333333,2818.52083333333,64745.8958333333,55994.7708333333,0,16.9157,0.0309,109.5,17614,"samedi","samedi","printemps",0,0
2018-03-25,55763.3333333333,60309.75,61730.3333333333,53425.3541666667,1098.45833333333,1239.52083333333,282.096003276747,281.648612349038,279.860416156592,280.054251265359,283.185510482612,279.369075060896,280.538413673261,2.75993560035814,2.65468992742719,89.7649937761436,88.5906865482227,0.23,"6",0,0,0,2018,"mars",1,0,0,0,0,0,0,10,1005.52083333333,852.270833333333,1719.66666666667,3415.125,57584.5625,57462.9375,0,16.9157,0.0309,109.5,17615,"dimanche","dimanche","printemps",0,0
2018-03-26,62077.4583333333,55763.3333333333,72389.4791666667,59131,1067.3125,1879.14583333333,281.781074818196,282.032388412381,280.74089353675,281.088711934476,282.848443834708,280.44236423437,281.092482452635,3.3224023002954,3.06142630983333,84.121074399161,82.3281868973459,0.232,"0",0,0,0,2018,"mars",1,0,0,0,0,0,0,0,1098.45833333333,972.020833333333,1239.52083333333,2678.25,53425.3541666667,68739.2083333333,0,16.9157,0.0309,109.5,17616,"lundi","lundi","printemps",0,0
2018-03-27,64169.2708333333,62077.4583333333,74346.7708333333,58240.875,659.4375,5268.95833333333,282.061829779318,281.71038752141,281.088582621285,280.682395306767,282.850502489424,280.833673580904,281.514621401493,4.8883102280982,4.94518209269715,92.431100229327,91.167155388433,0.235,"1",0,0,0,2018,"mars",1,0,0,0,0,0,0,0,1067.3125,1166.4375,1879.14583333333,6584.70833333333,59131,66595.625,0,16.9157,0.0309,109.5,17617,"mardi","WorkDay","printemps",0,0
2018-03-28,62737.6875,64169.2708333333,73350.625,55496.1041666667,904.208333333333,6337.375,282.971744476659,283.072987815955,281.851719674907,282.434501784195,283.906955447644,281.525772354479,282.183997388616,5.05943595570727,5.18063443239828,88.8332894000127,89.3836027468126,0.238,"2",0,0,0,2018,"mars",1,0,0,0,0,0,0,0,659.4375,1737.5,5268.95833333333,3571.39583333333,58240.875,68041.7291666667,0,16.9157,0.0309,109.5,17618,"mercredi","WorkDay","printemps",0,0
2018-03-29,63105.7083333333,62737.6875,72089.1875,58428.5208333333,1320.77083333333,3356.41666666667,281.224166585782,281.63427165022,281.797995326042,280.538275267557,282.519424463171,281.581669628816,282.034591713284,3.69294801372993,3.68827003461044,84.493481139566,86.3452240803817,0.24,"3",0,0,0,2018,"mars",1,0,0,0,0,0,0,0,904.208333333333,1521.5625,6337.375,3652.625,55496.1041666667,66915,0,16.9157,0.0309,109.5,17619,"jeudi","WorkDay","printemps",0,0
2018-03-30,63157.7083333333,63105.7083333333,69088.2291666667,57764.9375,1136.22916666667,4256.54166666667,280.700871171388,280.987299980276,281.500888817912,280.147498248339,281.776016530809,281.357206329661,281.751203634587,3.98108415978217,3.9224534827114,86.9518335976571,87.8633019028934,0.243,"4",0,0,0,2018,"mars",1,0,0,0,0,0,0,0,1320.77083333333,1082.5,3356.41666666667,3259.83333333333,58428.5208333333,64745.8958333333,0,16.9157,0.0309,109.5,17620,"vendredi","vendredi","printemps",0,0
2018-03-31,58258.3541666667,63157.7083333333,60309.75,53871.8541666667,1284.45833333333,3102.04166666667,280.362163999935,280.359522618084,281.058115652382,279.193884561268,281.298990322014,280.857158779621,281.361989309559,4.0970100897783,3.90064133431746,89.0157393032069,87.1954639826616,0.246,"5",0,0,0,2018,"mars",1,0,0,0,0,0,0,10,1136.22916666667,1005.52083333333,4256.54166666667,1719.66666666667,57764.9375,57584.5625,0,16.9157,0.0309,109.5,17621,"samedi","samedi","printemps",0,0
2018-04-01,54856.9583333333,58258.3541666667,55763.3333333333,50093.6041666667,1557.97916666667,3205.375,281.351039389823,280.990920743879,280.997702430957,279.735908148296,282.262703459332,280.732246532622,281.267398539551,3.81507400891741,3.81347616638815,86.8106636460929,81.6913521845085,0.249,"6",1,0,0,2018,"avril",1,0,0,0,0,0,0,10,1284.45833333333,1098.45833333333,3102.04166666667,1239.52083333333,53871.8541666667,53425.3541666667,0,16.9157,0.0309,110.54,17622,"dimanche","dimanche","printemps",0,0
2018-04-02,53712.6041666667,54856.9583333333,62077.4583333333,47946.1666666667,915.083333333333,4851.35416666667,283.816930009199,282.686645715423,281.552318081268,280.875351180622,284.666307409174,281.067870675356,282.323433837525,4.489319087872,4.48905842709018,90.1430689415307,87.0316278672666,0.251,"0",0,1,1,2018,"avril",1,0,0,0,0,0,0,10,1557.97916666667,1067.3125,3205.375,1879.14583333333,50093.6041666667,59131,0,16.9157,0.0309,110.54,17623,"lundi","lundi","printemps",0,0
2018-04-03,57779.5208333333,53712.6041666667,64169.2708333333,50170.3958333333,988.270833333333,6620.85416666667,285.420898876225,285.121332406452,282.939796854145,284.187362542198,286.097654611007,282.341023474461,283.526392393686,5.37540679458448,4.98986734397769,89.6967809100308,92.4177478542773,0.254,"1",0,0,0,2018,"avril",1,0,0,0,0,0,0,0,915.083333333333,659.4375,4851.35416666667,5268.95833333333,47946.1666666667,58240.875,0,16.9157,0.0309,110.54,17624,"mardi","WorkDay","printemps",0.42089887622501,0
